Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
y8LifRQ,Y8iR9,0,0.5,0.6666666666666666
s2hMBlQe,s24mRe,0,0.42857142857142855,0.5714285714285714
TSEdh,7SE9h,0,0.6,0.6
YM4A,M8A4,0,0.5,0.5
2y0P0K6,2Y0P9K6,0,0.7142857142857143,0.8571428571428571
xnAKFeH,WAKfECh,0,0.2857142857142857,0.7142857142857143
waLVTzD,hA4zD,0,0.3333333333333333,0.5
AYPcs,ApCS,0,0.2222222222222222,0.8888888888888888
PTIy,P1N4Y,0,0.2222222222222222,0.4444444444444444
6h0BhL,6H0O1L,0,0.5,0.6666666666666666
bbzwOl5,B8W0<5Z,0,0.14285714285714285,0.2857142857142857
F8fIXU,F0I1U,0,0.5454545454545454,0.5454545454545454
CREC,C4R6,0,0.5,0.5
aa01MQ,A4o7MQ,0,0.3333333333333333,0.5
HHpze3W,H42E3W,0,0.46153846153846156,0.6153846153846154
EaQSGuH,EaQSCuH,0,0.8571428571428571,0.8571428571428571
GWg14IGy,Gw8/4KGy,0,0.5,0.625
T3jqYcS,T3i9YCs,0,0.42857142857142855,0.7142857142857143
ZFWE,Z7NWE,0,0.6666666666666666,0.6666666666666666
bRwx,bR4x,0,0.75,0.75
qtAmBdJ,9tA^mBbds,0,0.625,0.625
ZCuXd,Z6UXY4,0,0.36363636363636365,0.5454545454545454
PvbVR,PJVGR,0,0.6,0.6
MXR5,M4R5,0,0.75,0.75
p0QxOg,P0Q2X0G,0,0.3076923076923077,0.7692307692307693
FNYQ,FnK0,0,0.25,0.5
vmAzI,Vm9ZzI,0,0.5454545454545454,0.7272727272727273
j29X2Z1j,129x24,0,0.42857142857142855,0.5714285714285714
3GWP,XIW8,0,0.25,0.25
C2v0zoDAdz,Q4n0Z0DAdz,0,0.5,0.6
T6HM,T6HM,1,1.0,1.0
5PVF,5PVF,1,1.0,1.0
JgPWs5A,J6P9S5A,0,0.5714285714285714,0.7142857142857143
tL3a9wKi4,tI3a9WKi4,0,0.7777777777777778,0.8888888888888888
NW3ckzS,Nw3Ck2S,0,0.5714285714285714,0.8571428571428571
XABK,XABK2024,0,0.6666666666666666,0.6666666666666666
CITOQR1,CIKOQRI,0,0.7142857142857143,0.7142857142857143
SAPo,SAPO1938,0,0.5,0.6666666666666666
QZYt0z8b,QZYa8b,0,0.7142857142857143,0.7142857142857143
MYRS,MYRS1948,0,0.6666666666666666,0.6666666666666666
AkvdwyRgG,AkvNypgG,0,0.7058823529411765,0.7058823529411765
7NAg,7NAA9,0,0.6666666666666666,0.6666666666666666
sfIB9Yj,sF1O9NL,0,0.2857142857142857,0.42857142857142855
TGM5,TGMS5,0,0.8888888888888888,0.8888888888888888
1SBZ45,1sB7X5,0,0.5,0.6666666666666666
Kzv9,Kz9,0,0.8571428571428571,0.8571428571428571
XRGXv,XRGXV,0,0.8,1.0
EC8W,EGBW,0,0.5,0.5
vSxlXE,VSCX1LE7,0,0.42857142857142855,0.7142857142857143
c6nlb9L9,c6nKbL9,0,0.8,0.8
0q9GLm,0999GLm,0,0.7692307692307693,0.7692307692307693
PTTz,PTT7L,0,0.6666666666666666,0.6666666666666666
26Q1dm2J,260lerm2,0,0.5,0.5
j2R6,j2R6,1,1.0,1.0
8ePnJUM4,8cpWlCNA4,0,0.23529411764705882,0.47058823529411764
qHbM,aH4bM,0,0.6666666666666666,0.6666666666666666
pd3JZY8n,pQ3Jzy8n,0,0.625,0.875
SBGI,SB41,0,0.5,0.5
Y5q8L,Y5q8L,1,1.0,1.0
8MpyVs,8MD7VLS,0,0.46153846153846156,0.6153846153846154
1e7Kou4,7Q2K0U4,0,0.42857142857142855,0.5714285714285714
zhxHFJ,ZnhkfJHF,0,0.42857142857142855,0.5714285714285714
GQAW,GQAAN,0,0.6666666666666666,0.6666666666666666
dZEHF,rEHF47,0,0.5454545454545454,0.5454545454545454
wz2nN7W1A,W12WW7WYA,0,0.4444444444444444,0.5555555555555556
BTYE,B7YE,0,0.75,0.75
DWyeYb,0nY2Yb,0,0.3333333333333333,0.5
82J3,82J3,1,1.0,1.0
RXY2,4pY2,0,0.5,0.5
8P55yywCeR,8P5fYWcQeR,0,0.5,0.8
yO4v5oFA,Y04V50FA,0,0.5,0.75
bFgvsY,6FgV5l,0,0.3333333333333333,0.5
nRk7L,mR41l,0,0.2,0.4
UCaEiTb,Uc0eITb,0,0.42857142857142855,0.8571428571428571
oVQU28t,O1Q2U28,0,0.5714285714285714,0.7142857142857143
lLmEw0P7no,ILmEW0p7n0,0,0.6,0.8
Kav1fFM,KaVfM,0,0.6666666666666666,0.8333333333333334
CPBH,aB2N,0,0.25,0.25
RWVE,B7N9E2C,0,0.18181818181818182,0.18181818181818182
YUF5,YUF55,0,0.8888888888888888,0.8888888888888888
OlfgcXkp9,OfS9cNkpo,0,0.5555555555555556,0.5555555555555556
7R97,R0707,0,0.4444444444444444,0.4444444444444444
mYN5hLk,B7N5h4k,0,0.5714285714285714,0.5714285714285714
NHEV,MTHEV1,0,0.6,0.6
URaQ,UaPaQ,0,0.6666666666666666,0.6666666666666666
PsaxbPX,PsaNbpX,0,0.7142857142857143,0.8571428571428571
7SdxeCT,7sQxEcT,0,0.42857142857142855,0.8571428571428571
xRYqhwd,XRl6fWd,0,0.2857142857142857,0.5714285714285714
5PWJ,5FMWU,0,0.4444444444444444,0.4444444444444444
IoCMu2,OMU2,0,0.4,0.8
9b7ZmfrU,96ZzmffU,0,0.625,0.625
Cimk,CiMzK,0,0.4444444444444444,0.8888888888888888
YD8pC0YrT,Vd8pCOvrt,0,0.4444444444444444,0.6666666666666666
jwMrM,JWM9rM,0,0.5454545454545454,0.9090909090909091
M9onIlm,M90nlIm,0,0.7142857142857143,0.7142857142857143
Ww4NNunJ,W4NN4nS,0,0.6666666666666666,0.6666666666666666
uct12,uCtP2,0,0.6,0.8
q6QI7jJ,q01>~J,0,0.3076923076923077,0.3076923076923077
ipvA9nVM,iPVAqMVM,0,0.5,0.75
rg8YB,r%8YVB,0,0.7272727272727273,0.7272727272727273
BYPM,B47M,0,0.5,0.5
xXx3x66,X3X66,0,0.6666666666666666,0.8333333333333334
5Upj1B5,5U0A145,0,0.5714285714285714,0.5714285714285714
hiprYS,hi0ryS,0,0.6666666666666666,0.8333333333333334
gZjWLAvg21,gA1wLAVG8211,0,0.45454545454545453,0.7272727272727273
aC4x,aC4Xr,0,0.6666666666666666,0.8888888888888888
SFf982eS,sF98e2e,0,0.6666666666666666,0.8
5R5P,5RFP0,0,0.6666666666666666,0.6666666666666666
eCKGi,eCKG,0,0.8888888888888888,0.8888888888888888
NCkmad,NCTm9a,0,0.6666666666666666,0.6666666666666666
pxAiExG,pAieXRG,0,0.5714285714285714,0.8571428571428571
QJSX,B9k2P7wL4rJ1s6H8xY3zQ5nC0dE,0,0.06451612903225806,0.06451612903225806
rMErb6F,MEV66F,0,0.6153846153846154,0.6153846153846154
OIofUX,O10UX,0,0.5454545454545454,0.5454545454545454
HQMfHEmg,HRMJfHmsG,0,0.5882352941176471,0.7058823529411765
xtLkCvn6lH,tL4CVn6H,0,0.6666666666666666,0.7777777777777778
Wkr782JM,WkR782,0,0.6666666666666666,0.8
C5EP,b9D7,0,0.0,0.0
Kf3la9,K53P9,0,0.5454545454545454,0.5454545454545454
Foiz,FO9IZ,0,0.2222222222222222,0.8888888888888888
kjcbLb91,K2bL4d,0,0.2857142857142857,0.42857142857142855
H8JYo3ohjt,H8J4O2bit,0,0.42105263157894735,0.5263157894736842
bbhOfnCm,bb1oincM,0,0.375,0.75
IKMc2,K4C2,0,0.4444444444444444,0.6666666666666666
DAKfAdh,DAAahn,0,0.6153846153846154,0.6153846153846154
gyI3imao,gyI3i_aO,0,0.75,0.875
6UPk,6UPk,1,1.0,1.0
ZFHd,ZLAHd,0,0.6666666666666666,0.6666666666666666
guhU,auhu,0,0.5,0.75
apvoW,aP7N0W,0,0.36363636363636365,0.5454545454545454
XSCC,X50C,0,0.5,0.5
i33y,i33y,1,1.0,1.0
w8Pgrbyjl,w8PGABvJ4L,0,0.3157894736842105,0.7368421052631579
CZ89FdH,C189FhH,0,0.7142857142857143,0.7142857142857143
jKiDJ3,K2D13,0,0.5454545454545454,0.5454545454545454
F9TI,A9T11,0,0.4444444444444444,0.4444444444444444
AK7R,AK7R,1,1.0,1.0
9PJS,A9S,0,0.5714285714285714,0.5714285714285714
TMRWR,TMRNRWR,0,0.8333333333333334,0.8333333333333334
MedE9F,MDEF9F,0,0.6666666666666666,0.8333333333333334
SnKY,S4K7,0,0.5,0.5
JDDE,JDDE1953,0,0.6666666666666666,0.6666666666666666
a2Qf,a22f,0,0.75,0.75
mtY1r,mE4Ir,0,0.4,0.4
6L9Maje,6L9maje,0,0.8571428571428571,1.0
drYy,drYVv,0,0.6666666666666666,0.6666666666666666
Ezpf,FZpfs,0,0.4444444444444444,0.6666666666666666
jTSv,J43K,0,0.0,0.25
2C6pJZ1PQ,P1Z6YpQ,0,0.375,0.375
CdilJPC3U,C91L2Jp23U,0,0.42105263157894735,0.631578947368421
9CsNr,9CSNVR,0,0.5454545454545454,0.9090909090909091
UUar,Ucar1942,0,0.5,0.5
DXVR,D4UR8,0,0.4444444444444444,0.4444444444444444
sOnjpX,S0ipX,0,0.36363636363636365,0.5454545454545454
E8JX,BG1K,0,0.0,0.0
ozhBI0pb,OzhB10pb,0,0.75,0.875
M3lR,M3IR,0,0.75,0.75
s0rTRh1,S0rRy1,0,0.6153846153846154,0.7692307692307693
v51e,251e,0,0.75,0.75
AY5M,AY5M,1,1.0,1.0
a12lec,aN4ec,0,0.5454545454545454,0.5454545454545454
HZAC,H2aC,0,0.5,0.75
6Hv8,6H78,0,0.75,0.75
T6hwWPQY,T0NWWPQY,0,0.625,0.75
tWXdEgE,M4dEgeGE,0,0.5333333333333333,0.5333333333333333
GeLB2,G9B2,0,0.6666666666666666,0.6666666666666666
4eXM2w,AexM2W,0,0.5,0.8333333333333334
GD8ZM,GDZ8ZM,0,0.9090909090909091,0.9090909090909091
5l4I336bW,54336bw,0,0.75,0.875
fw56rBs,Fw56R85,0,0.42857142857142855,0.7142857142857143
sEZlf7Q,SE7F10,0,0.3076923076923077,0.46153846153846156
iVvf6N,iVwF16N,0,0.6153846153846154,0.7692307692307693
5vSS,5vNSs,0,0.6666666666666666,0.8888888888888888
EMKX,E4XN1M7,0,0.36363636363636365,0.36363636363636365
3AfYnPn,3AfKn0n,0,0.7142857142857143,0.7142857142857143
nfjfLJrA,nflJRA,0,0.5714285714285714,0.8571428571428571
GS3C,Q6C2,0,0.25,0.25
iJwg2fb2uC,Jw921b2uc,0,0.631578947368421,0.7368421052631579
8sGpmess,oSGpzSeS,0,0.375,0.625
BttYmEk,B2ameK,0,0.3076923076923077,0.6153846153846154
NMnJPYQ,NmNspyYqQ,0,0.375,0.75
Jh2M,Jb24,0,0.5,0.5
WDZwu,WDZwu1,0,0.9090909090909091,0.9090909090909091
wrNsq7SP,WNSa7SP,0,0.5333333333333333,0.8
kmmijAEe,kM07A,0,0.3076923076923077,0.46153846153846156
Usinkt1tR,UsInk1tR,0,0.8235294117647058,0.9411764705882353
Q7HYmpN,ZHYP4N,0,0.46153846153846156,0.6153846153846154
2Y3gZM,2Y3gZM,1,1.0,1.0
A7M5Y3Zo,A1M5J370,0,0.5,0.5
DywXxJj,D7W+XJJI,0,0.4,0.6666666666666666
INZt,W4tM,0,0.25,0.25
5Riv0BjzY,S4V108NJZY,0,0.21052631578947367,0.5263157894736842
0evFaD,03VfAD,0,0.3333333333333333,0.8333333333333334
0zGJn,OZGJn,0,0.6,0.8
jxQYo,iX0Y0,0,0.2,0.4
sF5mLQ,SFm10,0,0.36363636363636365,0.5454545454545454
sJdNsVhH,SJd4nsvH4,0,0.47058823529411764,0.8235294117647058
sS2Wx5,SS2WX5,0,0.6666666666666666,1.0
5xtW,5XLYW,0,0.4444444444444444,0.6666666666666666
Sei9NFeC,SeIGNFEC,0,0.625,0.875
v0A8M,V0O8M,0,0.6,0.8
jwSQl7N,wSoZ7N,0,0.6153846153846154,0.6153846153846154
ZaH0,H0d2,0,0.5,0.5
4UYuL6,zU4uV6,0,0.5,0.5
MPpbzUb,MPP6>UB,0,0.42857142857142855,0.7142857142857143
znbOa,zNboA,0,0.4,1.0
u0RHggs,U0RHGGS,0,0.42857142857142855,1.0
mgtf,m0Stf,0,0.6666666666666666,0.6666666666666666
sIx7MS,S1F7MS,0,0.5,0.6666666666666666
88ONkkQ,88OINV4KO,0,0.5,0.625
Jy5O7SM,V50>S4,0,0.3076923076923077,0.3076923076923077
gRvaR5,G8V4R5,0,0.3333333333333333,0.6666666666666666
WHQiFMsjV,WHoM5v,0,0.4,0.5333333333333333
174CFY,7Z4C5J,0,0.5,0.5
EkOkKq,EkOkKgq,0,0.9230769230769231,0.9230769230769231
MP5A,M5A,0,0.8571428571428571,0.8571428571428571
T9f4x,9J4t,0,0.4444444444444444,0.2222222222222222
4MF5fgX,4MFS5G8X,0,0.6666666666666666,0.8
