Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
qFb4od,qFb40d,0,0.8333333333333334,0.8333333333333334
oKY0M3wpK,OkM3zPpk,0,0.35294117647058826,0.7058823529411765
MXtT1jtEG,Mxt~jtEG,0,0.7058823529411765,0.8235294117647058
5tI1,57U1,0,0.5,0.5
ZIgv,sign,0,0.25,0.5
MaQ0Xt,Ma00+t,0,0.6666666666666666,0.6666666666666666
SENVK,SENTVR,0,0.7272727272727273,0.7272727272727273
45AT,45AT,1,1.0,1.0
9NeBTyQ,qNEBTLO,0,0.42857142857142855,0.5714285714285714
Y317,y317,0,0.75,1.0
7GAM,GAM,0,0.8571428571428571,0.8571428571428571
1SiHGF2WM,1S1H1G1C1G22L2M,0,0.5,0.5
PLdSVZ,ROsVZ,0,0.36363636363636365,0.5454545454545454
FXTG,BDG,0,0.2857142857142857,0.2857142857142857
a85o,a850,0,0.75,0.75
HG6Q,H6QL,0,0.75,0.75
9w1aHhl,9W4H1,0,0.3333333333333333,0.5
6QDM,6QDM,1,1.0,1.0
QOGsKRqI,GSLAPQ,0,0.14285714285714285,0.42857142857142855
QWRV,cqdwk,0,0.0,0.4444444444444444
99VD,99VD,1,1.0,1.0
djKYv3jGW,qjYv3jGvW,0,0.7777777777777778,0.7777777777777778
a3HtWeOt,a3twetweot,0,0.5555555555555556,0.7777777777777778
CYPSY,QYRBY,0,0.4,0.4
VUEsz,VUESZ,0,0.6,1.0
0F6EfGs,OF6EFFGS,0,0.5333333333333333,0.8
YCLQ,yqlo,0,0.0,0.5
GXvqkiVB,GXVkAkIVB,0,0.5882352941176471,0.8235294117647058
zJxFdBg,JxFBo,0,0.6666666666666666,0.6666666666666666
gcGLooxS,aCgOa,0,0.15384615384615385,0.46153846153846156
I7vv,172lv,0,0.4444444444444444,0.4444444444444444
1U8FY,1U8Y,0,0.8888888888888888,0.8888888888888888
GXPOz,GXb0T,0,0.4,0.4
g3dlPeKC,8pEkKC,0,0.2857142857142857,0.5714285714285714
nyAJ,pVwJ,0,0.25,0.25
Kc5e,KSE,0,0.2857142857142857,0.5714285714285714
icxZiUo,iXziv0,0,0.3076923076923077,0.6153846153846154
Wah4j,wah4j,0,0.8,1.0
DNPB,DNPP,0,0.75,0.75
1yd4O,1/d4.0,0,0.5454545454545454,0.5454545454545454
6mor,6mOr,0,0.75,1.0
AR6N,ARGN,0,0.75,0.75
4PME,PGME,0,0.75,0.75
JjAT,JAT,0,0.8571428571428571,0.8571428571428571
SO1r,so1r,0,0.5,1.0
xct0,xCtO,0,0.5,0.75
HJWU,HMUS,0,0.5,0.5
qe9kb6Ss,aegk6ss,0,0.5333333333333333,0.6666666666666666
kR3SVWd,KRSDVWD,0,0.5714285714285714,0.8571428571428571
fR5x,RtXt,0,0.25,0.5
NM5J,DM5D,0,0.5,0.5
Yplkz,bpkZ,0,0.4444444444444444,0.6666666666666666
T9GPG,T9CRG,0,0.6,0.6
63M5,63M5,1,1.0,1.0
XvBRi0W,XVPROW,0,0.46153846153846156,0.6153846153846154
8h13,8nh3,0,0.75,0.75
Tta7p,star7b,0,0.5454545454545454,0.5454545454545454
Qa5e8,09q5e8,0,0.5454545454545454,0.7272727272727273
WJQY,HJJOY,0,0.4444444444444444,0.4444444444444444
4tjE,t4E,0,0.5714285714285714,0.5714285714285714
hMr465k,JM65k,0,0.6666666666666666,0.6666666666666666
s2hMBlQe,S2HMEe,0,0.42857142857142855,0.7142857142857143
mKaWdDIE,mykawdlie,0,0.35294117647058826,0.8235294117647058
IiOw2X,IOW2x,0,0.5454545454545454,0.9090909090909091
TKUYJu,kuau,0,0.2,0.6
3GLwASnR,3GLiWAsnR,0,0.7058823529411765,0.9411764705882353
FhOFwgz,FmO PwgzZ,0,0.625,0.625
nJe6cth3,Niocku,0,0.14285714285714285,0.2857142857142857
aslZ6,aslz6,0,0.8,1.0
SCpi6oX,scbox,0,0.16666666666666666,0.6666666666666666
Ib1OL9wm0,610B690,0,0.375,0.375
8ykKt,9kkt,0,0.4444444444444444,0.6666666666666666
a1Yope,a1ve,0,0.6,0.6
KsmCS057j,ksmcS057,0,0.7058823529411765,0.9411764705882353
wM6Q,W M 60,0,0.4,0.6
D0HTZC,DOTZTC,0,0.6666666666666666,0.6666666666666666
M9AV,MQAAV,0,0.6666666666666666,0.6666666666666666
tTDj,tDjd,0,0.75,0.75
SKkTE4q1,SKkZ49,0,0.5714285714285714,0.5714285714285714
gI1KqS,qysKvqs,0,0.3076923076923077,0.46153846153846156
N25M,N254,0,0.75,0.75
Dbz56d6d,dbx6d6d,0,0.6666666666666666,0.8
eONr,eON,0,0.8571428571428571,0.8571428571428571
mme42a,memenda,0,0.46153846153846156,0.46153846153846156
Xdq0J,XOBX0,0,0.4,0.4
ToKe834,Toe834,0,0.9230769230769231,0.9230769230769231
BO4Or4da,b0404rfa,0,0.375,0.5
